   3.5501212e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   8.1465569e-02   2.2658979e+00   1.9705413e+00  -4.8295038e-01   4.3373365e+00  -6.6316641e-01   1.0104569e+00   1.5506578e+00
   7.1549018e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   2.0418223e-01   2.3679270e+00   1.9343650e+00  -4.4340195e-01   4.4057764e+00  -6.9510237e-01   1.0080862e+00   1.6405298e+00
   2.0418223e-01   2.3679270e+00   1.9343650e+00  -4.4340195e-01   4.4057764e+00  -6.9510237e-01   1.0080862e+00   1.6405298e+00
   3.0213743e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   3.9528122e-02   2.3032491e+00   1.9532594e+00  -3.3812802e-01   4.3638349e+00  -6.3522352e-01   9.8931415e-01   1.5678472e+00
   8.1465569e-02   2.2658979e+00   1.9705413e+00  -4.8295038e-01   4.3373365e+00  -6.6316641e-01   1.0104569e+00   1.5506578e+00
   4.0740282e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   3.5501212e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   4.1067812e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   4.6453796e-01   2.2972099e+00   1.9490501e+00  -6.2991200e-01   4.3823707e+00  -6.5001532e-01   1.0205904e+00   1.5846555e+00
   7.1549018e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   5.4859456e-01   2.2972099e+00   1.9490501e+00  -4.8934165e-01   4.3823707e+00  -6.5586568e-01   1.0205904e+00   1.5846555e+00
   7.1059812e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   2.2326483e-01   2.3401173e+00   1.9565150e+00  -3.4286337e-01   4.3437909e+00  -6.4582039e-01   1.0962915e+00   1.6121614e+00
   8.2954933e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.3306496e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.9505521e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.5951943e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   7.7825680e-03   2.3401173e+00   1.9565150e+00  -3.4286337e-01   4.3437909e+00  -6.4582039e-01   1.0962915e+00   1.6121614e+00
   9.0205015e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   2.9962345e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   2.0671027e-01   2.3679270e+00   1.9343650e+00  -4.4340195e-01   4.4057764e+00  -6.9510237e-01   1.0080862e+00   1.6405298e+00
   5.4596475e-01   2.2731520e+00   1.9390975e+00  -4.8878747e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6156237e+00
   3.0003218e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   7.1334441e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   8.9985094e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.9718070e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   4.0937803e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   9.6634650e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1665355e+00   1.6057230e+00
   8.9985094e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   7.1334441e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   8.9718070e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.3072231e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.3201268e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   2.0610785e-01   2.3679270e+00   1.9343650e+00  -4.4340195e-01   4.4057764e+00  -6.9510237e-01   1.0080862e+00   1.6405298e+00
   9.6348676e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1665355e+00   1.6057230e+00
   2.0610785e-01   2.3679270e+00   1.9343650e+00  -4.4340195e-01   4.4057764e+00  -6.9510237e-01   1.0080862e+00   1.6405298e+00
   5.4653844e-01   2.2731520e+00   1.9390975e+00  -4.8878747e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6156237e+00
   9.6096524e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6096524e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6585133e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1689911e+00   1.6057230e+00
   8.3130714e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6535683e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   4.0885281e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   9.0131364e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.9579722e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   7.1456155e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   7.1456155e-01   2.2731520e+00   1.9390975e+00  -4.9550677e-01   4.4059878e+00  -5.8378149e-01   1.1730367e+00   1.6072563e+00
   4.0885281e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   9.6234871e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   5.4653844e-01   2.2731520e+00   1.9390975e+00  -4.8878747e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6156237e+00
   9.0131364e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6536780e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   8.9579722e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6314447e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   4.1050126e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   9.6234871e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   4.1050126e-01   2.3040323e+00   1.9487122e+00  -3.5865196e-01   4.3708004e+00  -6.3707535e-01   1.0522183e+00   1.5532767e+00
   9.6348676e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1665355e+00   1.6057230e+00
   9.6292081e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6277783e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6535683e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
   9.6277783e-01   2.2731520e+00   1.9390975e+00  -4.8303644e-01   4.4059878e+00  -5.8354248e-01   1.1841756e+00   1.6057230e+00
