   3.5144097e-02   7.8000000e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.7190457e-01   7.8000000e+01   3.3000043e+01   2.9997412e+01   4.5000000e+01   3.6771957e+01
   5.5785115e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   4.7330017e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.9701276e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.2305780e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.4273079e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.3470128e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.5559013e-01   7.8001368e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.5182309e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.2575761e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   7.7380411e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   4.9378153e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   7.9649023e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   8.9323558e-01   7.8000000e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   5.7853948e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   9.2337707e-01   7.8000000e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   1.7858002e-01   7.8000000e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   5.4626180e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.0852860e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   7.4254850e-01   7.8001834e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   5.0088169e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   7.4279016e-02   7.8000041e+01   3.3000000e+01   2.9996610e+01   4.4998201e+01   3.6773245e+01
   7.5097358e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   8.7190457e-01   7.8000000e+01   3.3000043e+01   2.9997412e+01   4.5000000e+01   3.6771957e+01
   5.1579400e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.1827570e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.3227947e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.8604084e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.3742593e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.8502885e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   7.4728103e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   7.4619413e-01   7.8001834e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   6.7697005e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   3.5930138e-01   7.8005352e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.7161813e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.3411050e-01   7.8000994e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   4.3323507e-02   7.8000000e+01   3.3000000e+01   2.9996364e+01   4.4998770e+01   3.6773585e+01
   6.6401817e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.5935015e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.2041630e-01   7.8001065e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   5.5274968e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   6.9118819e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   7.8739600e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   9.5682537e-01   7.8001368e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.3411050e-01   7.8000994e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   5.9315443e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   5.7040835e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
   8.2041630e-01   7.8001065e+01   3.3000000e+01   2.9996929e+01   4.5000000e+01   3.6774064e+01
   7.8739600e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   7.5097358e-01   7.8001861e+01   3.3000000e+01   2.9997685e+01   4.5000000e+01   3.6770081e+01
   5.7040835e-01   7.8005892e+01   3.3000000e+01   2.9996204e+01   4.5000000e+01   3.6774064e+01
